id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
101,1585263150739312641,https://twitter.com/HMuhamadDani/statuses/1585263150739312641,https://twitter.com/HMuhamadDani/statuses/1585263150739312641,HMuhamadDani,RT @retnowu81998609: Lomba Egrang di Situs Istana Galuh Kab. Ciamis tampak gubernur Jabar @ridwankamil dan ibu Atalia Kamil mengawali festi…,"Lomba Egrang di Situs Istana Galuh Kab. Ciamis tampak gubernur Jabar @ridwankamil dan ibu Atalia Kamil mengawali festival ini.
#RidwanKamil
#AtaliaKamil
#Jabarjuara
#Indonesiajuara
#REKANRKJUARA
#KAMILelahbertengkar https://t.co/UJRgQFrKpQ",2022-10-26 09:32:42,Twitter for Android,0,3,in,,retweet,,0,0,retnowu81998609,1480113608168128512,1585238609564532737,1457565871195312135,https://pbs.twimg.com/profile_images/1521532570395045889/M95iRGEQ_normal.jpg,1702,3781,1474,2021-11-07 23:30:19,"Gubernur Jabar @ridwankamil yg banyak perestasi dan inovasi
Bersama @ridwankamil dr Jabar Juara menuju Indonesia Juara #ridwankamil
#rkrijuara
#rkridpdgarut",garut jabar,
102,1585263024226508807,https://twitter.com/kevi43215/statuses/1585263024226508807,https://twitter.com/kevi43215/statuses/1585263024226508807,kevi43215,"RT @rkrijuara: Survei Litbang Kompas kang Emil @ridwankamil
Mencuri perhatian pemilih muda 

https://t.co/i5xVFqmyDN","Survei Litbang Kompas kang Emil @ridwankamil
Mencuri perhatian pemilih muda 

https://t.co/i5xVFqmyDN",2022-10-26 09:32:12,Twitter for Android,0,3,in,,retweet,,0,0,rkrijuara,1531971112929615872,1585129709247291392,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
103,1585262999555567619,https://twitter.com/kevi43215/statuses/1585262999555567619,https://twitter.com/kevi43215/statuses/1585262999555567619,kevi43215,RT @SugengSpriyadi: Gubernur Jawa Barat @ridwankamil Menghadiri  HUT IDI JABAR KE 72 Di Mercure Hotel Setiabudhi Kota Bandung #2024RidwanKa…,Gubernur Jawa Barat @ridwankamil Menghadiri  HUT IDI JABAR KE 72 Di Mercure Hotel Setiabudhi Kota Bandung #2024RidwanKamilPresiden https://t.co/tWFargtpPZ,2022-10-26 09:32:06,Twitter for Android,0,2,in,,retweet,,0,0,SugengSpriyadi,1530875637551902720,1585171458543624192,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
104,1585262985815023617,https://twitter.com/kevi43215/statuses/1585262985815023617,https://twitter.com/kevi43215/statuses/1585262985815023617,kevi43215,"RT @AldiNeno: Gubernur Jawa Barat @ridwankamil Memanen Tanaman Sayur di Taman Belakang Gedung Sate, 
Selasa 25 Oktober 2022 #2024RidwanKami…","Gubernur Jawa Barat @ridwankamil Memanen Tanaman Sayur di Taman Belakang Gedung Sate, 
Selasa 25 Oktober 2022 #2024RidwanKamilPresiden https://t.co/o5lBV3TIuB",2022-10-26 09:32:03,Twitter for Android,0,13,in,,retweet,,0,0,AldiNeno,2314935228,1585136614501908480,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
105,1585262972376522754,https://twitter.com/kevi43215/statuses/1585262972376522754,https://twitter.com/kevi43215/statuses/1585262972376522754,kevi43215,RT @Dediy_orlando: Wuih keren kieu Vibesna pak @ridwankamil mirip pisan jeung Bung Karno ????,Wuih keren kieu Vibesna pak @ridwankamil mirip pisan jeung Bung Karno ???? https://t.co/21MV1tLnn6,2022-10-26 09:32:00,Twitter for Android,0,1,in,,quote,,0,0,Dediy_orlando,2331518228,1585160638493753344,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
106,1585262958912806913,https://twitter.com/kevi43215/statuses/1585262958912806913,https://twitter.com/kevi43215/statuses/1585262958912806913,kevi43215,RT @SugengSpriyadi: Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun…,Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun berada di kawasan metropilitan #2024RidwanKamilPresiden https://t.co/kxarNT2WDc,2022-10-26 09:31:56,Twitter for Android,0,2,in,,retweet,,0,0,SugengSpriyadi,1530875637551902720,1585171906571141120,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
107,1585262957797281794,https://twitter.com/Adiatna_san/statuses/1585262957797281794,https://twitter.com/Adiatna_san/statuses/1585262957797281794,Adiatna_san,RT @RK_JabarJuara: @ridwankamil https://t.co/waK3R9O8TX,@ridwankamil https://t.co/waK3R9O8TX,2022-10-26 09:31:56,Twitter for Android,0,2,und,,retweet,,0,0,RK_JabarJuara,635416067,1584920920979742721,2913311844,https://pbs.twimg.com/profile_images/616897444148711424/dpBPmmwO_normal.jpg,961,75,4,2014-11-29 00:19:07,lol,"Wado, West Java",
108,1585262939820281860,https://twitter.com/kevi43215/statuses/1585262939820281860,https://twitter.com/kevi43215/statuses/1585262939820281860,kevi43215,"RT @RK_JabarJuara: Jawa Barat kang @erickthohir ?

@ridwankamil https://t.co/T5QzKODxmX","Jawa Barat kang @erickthohir ?

@ridwankamil https://t.co/T5QzKODxmX",2022-10-26 09:31:52,Twitter for Android,0,6,in,,retweet,,0,0,RK_JabarJuara,635416067,1585128516659851265,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
109,1585262889241149441,https://twitter.com/kevi43215/statuses/1585262889241149441,https://twitter.com/kevi43215/statuses/1585262889241149441,kevi43215,"RT @AdmiralZulpakar: Survey Litbang Kompas : Ridwan Kamil Melejit dibursa calon Presiden.

Keren.... Tanda-tanda pak @ridwankamil menjadi P…","Survey Litbang Kompas : Ridwan Kamil Melejit dibursa calon Presiden.

Keren.... Tanda-tanda pak @ridwankamil menjadi Presiden 2024.

#RelawanSahabatRK #SahabatRK #pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #IndonesiaJuara #IndonesiaLestari https://t.co/fhSXpOQLjK",2022-10-26 09:31:40,Twitter for Android,0,1,in,,retweet,,0,0,AdmiralZulpakar,1466388649440776195,1585261767893975041,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
110,1585262840960626690,https://twitter.com/kevi43215/statuses/1585262840960626690,https://twitter.com/kevi43215/statuses/1585262840960626690,kevi43215,"RT @ArnitaWidi: Survey Litbang Kompas : Ridwan Kamil Melejit dibursa calon Presiden.

Keren.... Tanda-tanda pak @ridwankamil menjadi Presid…","Survey Litbang Kompas : Ridwan Kamil Melejit dibursa calon Presiden.

Keren.... Tanda-tanda pak @ridwankamil menjadi Presiden 2024.

#RelawanSahabatRK #SahabatRK #pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #IndonesiaJuara #IndonesiaLestari https://t.co/j3UGMAYWAO",2022-10-26 09:31:28,Twitter for Android,0,1,in,,retweet,,0,0,ArnitaWidi,1545632899088924672,1585260128244097025,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
111,1585262493143662594,https://twitter.com/kevi43215/statuses/1585262493143662594,https://twitter.com/kevi43215/statuses/1585262493143662594,kevi43215,RT @retnowu81998609: Lomba Egrang di Situs Istana Galuh Kab. Ciamis tampak gubernur Jabar @ridwankamil dan ibu Atalia Kamil mengawali festi…,"Lomba Egrang di Situs Istana Galuh Kab. Ciamis tampak gubernur Jabar @ridwankamil dan ibu Atalia Kamil mengawali festival ini.
#RidwanKamil
#AtaliaKamil
#Jabarjuara
#Indonesiajuara
#REKANRKJUARA
#KAMILelahbertengkar https://t.co/UJRgQFrKpQ",2022-10-26 09:30:05,Twitter for Android,0,3,in,,retweet,,0,0,retnowu81998609,1480113608168128512,1585238609564532737,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
112,1585262420666130433,https://twitter.com/kevi43215/statuses/1585262420666130433,https://twitter.com/kevi43215/statuses/1585262420666130433,kevi43215,"RT @AldiNeno: Ia berharap,forum ini menghasilkan sebuah resolusi seperti halnya Dasa Sila Bandung yang dihasilkan saat Konferensi Asia-Afri…","Ia berharap,forum ini menghasilkan sebuah resolusi seperti halnya Dasa Sila Bandung yang dihasilkan saat Konferensi Asia-Afrika tahun 1955. Di hadapan para delegasi MPR, Kang Emil @ridwankamil membacakan 10 poin Dasa Sila Bandung yang dinilai masih relevan dengan kondisi saat ini https://t.co/PfOHkSwpzv",2022-10-26 09:29:48,Twitter for Android,0,14,in,,retweet,,0,0,AldiNeno,2314935228,1585136264302325761,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
113,1585262395156418562,https://twitter.com/kevi43215/statuses/1585262395156418562,https://twitter.com/kevi43215/statuses/1585262395156418562,kevi43215,RT @TubosAnnafe: Tugas Kemanusiaan Jabar Quick Response @qrjabar sebagai kepanjangan tangan Gubernur Jabar @ridwankamil Memberikan perhatia…,Tugas Kemanusiaan Jabar Quick Response @qrjabar sebagai kepanjangan tangan Gubernur Jabar @ridwankamil Memberikan perhatian dan bantuan untuk yang membutuhkan #2024RidwanKamilPresiden https://t.co/HGwATDDy50,2022-10-26 09:29:42,Twitter for Android,0,1,in,,retweet,,0,0,TubosAnnafe,1359353802,1584496152757473280,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
114,1585262333063876608,https://twitter.com/kevi43215/statuses/1585262333063876608,https://twitter.com/kevi43215/statuses/1585262333063876608,kevi43215,RT @aslamnatsir: @detikcom Materi kuliah @ridwankamil sudah bagus dan gambaran pembandingnya juga relevan.Yang kasih komen negative hanya s…,@detikcom Materi kuliah @ridwankamil sudah bagus dan gambaran pembandingnya juga relevan.Yang kasih komen negative hanya sentimen aja.Sebetulnya masyarakat harus bisa membedakan bahasa untuk menjelaskan ilmiah berbeda dengan bahasa komen2 ngasal. Terimakasih penjelasannya pak @ridwankamil https://t.co/mrpBLyzlaI,2022-10-26 09:29:27,Twitter for Android,0,15,in,,retweet,,0,0,aslamnatsir,599220227,1584685394461093888,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
115,1585262259109957632,https://twitter.com/kevi43215/statuses/1585262259109957632,https://twitter.com/kevi43215/statuses/1585262259109957632,kevi43215,RT @RKIJ_KabBogor: Gubernur Jawa Barat @ridwankamil menyatakan suatu kebanggaan Kota Bandung dipilih menjadi tuan rumah pembentukan Forum M…,Gubernur Jawa Barat @ridwankamil menyatakan suatu kebanggaan Kota Bandung dipilih menjadi tuan rumah pembentukan Forum Majelis Permusyawaratan Rakyat Dunia. #2024RidwanKamilPresiden https://t.co/MQOzDNPc9y,2022-10-26 09:29:09,Twitter for Android,0,1,in,,retweet,,0,0,RKIJ_KabBogor,1574022665836568576,1585208584094519296,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
116,1585262195696279552,https://twitter.com/kevi43215/statuses/1585262195696279552,https://twitter.com/kevi43215/statuses/1585262195696279552,kevi43215,RT @Motekar72: @KSA24 ??| ??? ???? ???? ??????? ????? ???? @ridwankamil ???? ???? West Java Investment Summit ?????? 5 ????? ????????? ?????…,@KSA24 ??| ??? ???? ???? ??????? ????? ???? @ridwankamil ???? ???? West Java Investment Summit ?????? 5 ????? ????????? ??????? ????? ??? ????? ?????? ?????? ??????? ???????? ????????????? ????? ???? ??????????? ????????? 24 ????? ????? https://t.co/nEPlUfVWHK,2022-10-26 09:28:54,Twitter for Android,0,1,ar,,retweet,,0,0,Motekar72,1551049208811073536,1585221731962085376,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
117,1585262175072837635,https://twitter.com/kevi43215/statuses/1585262175072837635,https://twitter.com/kevi43215/statuses/1585262175072837635,kevi43215,RT @RKIJ_Indramayuu: Gubernur Jawa Barat @ridwankamil Melakukan Welcome Dinner Forum Majelis MPR di Aula Barat Gedung Sate #2024RidwanKamil…,Gubernur Jawa Barat @ridwankamil Melakukan Welcome Dinner Forum Majelis MPR di Aula Barat Gedung Sate #2024RidwanKamilPresiden https://t.co/pMyO4jw3iG,2022-10-26 09:28:49,Twitter for Android,0,1,in,,retweet,,0,0,RKIJ_Indramayuu,1574048523946889218,1585201228132151296,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
118,1585262147709284352,https://twitter.com/kevi43215/statuses/1585262147709284352,https://twitter.com/kevi43215/statuses/1585262147709284352,kevi43215,RT @RKIJ_Majalengka: Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupu…,Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun berada di kawasan metropilitan #2024RidwanKamilPresiden https://t.co/0aa7Xfa4gR,2022-10-26 09:28:43,Twitter for Android,0,15,in,,retweet,,0,0,RKIJ_Majalengka,1574018428163063809,1585125465219813377,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
119,1585262128247623681,https://twitter.com/kevi43215/statuses/1585262128247623681,https://twitter.com/kevi43215/statuses/1585262128247623681,kevi43215,"RT @retnowu81998609: Artikel ini membuktikan bahwa Jabat memang juara, colek pak @ridwankamil 
#Jabarjuara
#RidwanKamil
#gubernurjabar
#Ind…","Artikel ini membuktikan bahwa Jabat memang juara, colek pak @ridwankamil 
#Jabarjuara
#RidwanKamil
#gubernurjabar
#Indonesiajuara
#REKANRKJUARA
#KAMILelahbertengkar https://t.co/clSlIncWcM",2022-10-26 09:28:38,Twitter for Android,0,3,in,,retweet,,0,0,retnowu81998609,1480113608168128512,1584441278955020288,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
120,1585262025076187136,https://twitter.com/kevi43215/statuses/1585262025076187136,https://twitter.com/kevi43215/statuses/1585262025076187136,kevi43215,"RT @AldiNeno: ""Kami akan dukung terus salah satunya kita ikhtiarkan membangun musuem budaya Kampung Kranggan dan menjadi sebuah warna kebud…","""Kami akan dukung terus salah satunya kita ikhtiarkan membangun musuem budaya Kampung Kranggan dan menjadi sebuah warna kebudayaan di Jawa Barat,"" sebut @ridwankamil #2024RidwanKamilPresiden https://t.co/DCQ215S5hC",2022-10-26 09:28:14,Twitter for Android,0,15,in,,retweet,,0,0,AldiNeno,2314935228,1585137883878289408,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
121,1585262003437719552,https://twitter.com/kevi43215/statuses/1585262003437719552,https://twitter.com/kevi43215/statuses/1585262003437719552,kevi43215,RT @RKIJ_Majalengka: Gubernur Jawa Barat @ridwankamil menyatakan suatu kebanggaan Kota Bandung dipilih menjadi tuan rumah pembentukan Forum…,Gubernur Jawa Barat @ridwankamil menyatakan suatu kebanggaan Kota Bandung dipilih menjadi tuan rumah pembentukan Forum Majelis Permusyawaratan Rakyat Dunia. #2024RidwanKamilPresiden https://t.co/7qElOQtGNV,2022-10-26 09:28:09,Twitter for Android,0,15,in,,retweet,,0,0,RKIJ_Majalengka,1574018428163063809,1585123225490448384,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
122,1585261973238751232,https://twitter.com/kevi43215/statuses/1585261973238751232,https://twitter.com/kevi43215/statuses/1585261973238751232,kevi43215,RT @TubosAnnafe: Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun be…,Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun berada di kawasan metropilitan #2024RidwanKamilPresiden https://t.co/QUiRrK61zF,2022-10-26 09:28:01,Twitter for Android,0,1,in,,retweet,,0,0,TubosAnnafe,1359353802,1585180357636554752,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
123,1585261937394208768,https://twitter.com/AdmiralZulpakar/statuses/1585261937394208768,https://twitter.com/AdmiralZulpakar/statuses/1585261937394208768,AdmiralZulpakar,"Survey Litbang Kompas : Ridwan Kamil Melejit dibursa calon Presiden.

Keren.... Tanda-tanda pak @ridwankamil menjadi Presiden 2024.

#RelawanSahabatRK #SahabatRK #pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #IndonesiaJuara #IndonesiaLestari","Survey Litbang Kompas : Ridwan Kamil Melejit dibursa calon Presiden.

Keren.... Tanda-tanda pak @ridwankamil menjadi Presiden 2024.

#RelawanSahabatRK #SahabatRK #pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #IndonesiaJuara #IndonesiaLestari",2022-10-26 09:27:53,Twitter for Android,1,1,in,,original,,0,0,,0,0,1466388649440776195,https://pbs.twimg.com/profile_images/1466388840478744580/jbUS9NoF_normal.jpg,1992,533,205,2021-12-02 07:48:04,,,
124,1585261869182332928,https://twitter.com/kevi43215/statuses/1585261869182332928,https://twitter.com/kevi43215/statuses/1585261869182332928,kevi43215,"RT @Rc6969: Kegiatan Gubernur Jabar @ridwankamil
Rabu, 26 Oktober 2022 ;

Rangkaian Sarling: Kunjungan ke SMAN 1 Kawali*
Lokasi: SMAN 1 Kaw…","Kegiatan Gubernur Jabar @ridwankamil
Rabu, 26 Oktober 2022 ;

Rangkaian Sarling: Kunjungan ke SMAN 1 Kawali*
Lokasi: SMAN 1 Kawali, Kab. Ciamis
. 
#ridwankamil #jabarjuara #indonesiajuara #RekanRK #Kawali #Ciamis https://t.co/NDiLHbjAqc",2022-10-26 09:27:37,Twitter for Android,0,1,in,,retweet,,0,0,Rc6969,1538397404151840769,1585208019096567808,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
125,1585261857123618816,https://twitter.com/kevi43215/statuses/1585261857123618816,https://twitter.com/kevi43215/statuses/1585261857123618816,kevi43215,RT @RKIJ_KotaBdg: Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun b…,Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun berada di kawasan metropilitan #2024RidwanKamilPresiden https://t.co/J47lIojzhA,2022-10-26 09:27:34,Twitter for Android,0,2,in,,retweet,,0,0,RKIJ_KotaBdg,1573998600010334208,1585177183085285379,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
126,1585261840472236040,https://twitter.com/kevi43215/statuses/1585261840472236040,https://twitter.com/kevi43215/statuses/1585261840472236040,kevi43215,"RT @AldiNeno: @ridwankamil menghadiri Konferensi yg dihadiri oleh puluhan perwakilan Ketua MPR,Majelis Syura,atau lembaga sejenis dari nega…","@ridwankamil menghadiri Konferensi yg dihadiri oleh puluhan perwakilan Ketua MPR,Majelis Syura,atau lembaga sejenis dari negara2 di Asia-Afrika yg tergabung dalam Organisasi Kerja Sama Islam (OKI) tersebut dari 24-26 Oktober 2022 di Gedung Merdeka, Gedung Sate &amp; Hotel Pullman. https://t.co/puR87YL7MY",2022-10-26 09:27:30,Twitter for Android,0,12,in,,retweet,,0,0,AldiNeno,2314935228,1585135428860268545,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
127,1585261773292085248,https://twitter.com/nengTety_/statuses/1585261773292085248,https://twitter.com/nengTety_/statuses/1585261773292085248,nengTety_,"Survey Litbang Kompas : Ridwan Kamil melejit di bursa Calon Presiden.

Keren....Tanda - tanda pak @ridwankamil menjadi Presiden 2024.

#pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #RelawanSahabatRK #SahabatRK #IndonesiaJuara #IndonesiaLestari https://t.co/wlB5uRttWj","Survey Litbang Kompas : Ridwan Kamil melejit di bursa Calon Presiden.

Keren....Tanda - tanda pak @ridwankamil menjadi Presiden 2024.

#pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #RelawanSahabatRK #SahabatRK #IndonesiaJuara #IndonesiaLestari https://t.co/wlB5uRttWj",2022-10-26 09:27:14,Twitter for Android,1,1,in,,original,,0,0,,0,0,1545618728234393600,https://pbs.twimg.com/profile_images/1545618901580812289/lFq0WZAn_normal.png,179,29,25,2022-07-09 00:00:36,,,
128,1585261767893975041,https://twitter.com/AdmiralZulpakar/statuses/1585261767893975041,https://twitter.com/AdmiralZulpakar/statuses/1585261767893975041,AdmiralZulpakar,"Survey Litbang Kompas : Ridwan Kamil Melejit dibursa calon Presiden.

Keren.... Tanda-tanda pak @ridwankamil menjadi Presiden 2024.

#RelawanSahabatRK #SahabatRK #pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #IndonesiaJuara #IndonesiaLestari https://t.co/fhSXpOQLjK","Survey Litbang Kompas : Ridwan Kamil Melejit dibursa calon Presiden.

Keren.... Tanda-tanda pak @ridwankamil menjadi Presiden 2024.

#RelawanSahabatRK #SahabatRK #pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #IndonesiaJuara #IndonesiaLestari https://t.co/fhSXpOQLjK",2022-10-26 09:27:12,Twitter for Android,1,1,in,,original,,0,0,,0,0,1466388649440776195,https://pbs.twimg.com/profile_images/1466388840478744580/jbUS9NoF_normal.jpg,1992,533,205,2021-12-02 07:48:04,,,
129,1585261740383555584,https://twitter.com/faturrosidin/statuses/1585261740383555584,https://twitter.com/faturrosidin/statuses/1585261740383555584,faturrosidin,@ridwankamil Saya percaya pak @ridwankamil tapi saya tidak percaya politik??,@ridwankamil Saya percaya pak @ridwankamil tapi saya tidak percaya politik??,2022-10-26 09:27:06,Twitter for Android,0,0,in,,reply,ridwankamil,80323736,1585233479339757568,,0,0,1412044248,https://pbs.twimg.com/profile_images/3657366806/ac8685df81d1322a183f10fd725ce256_normal.jpeg,797,122,53,2013-05-08 01:54:21,,,
130,1585261682636398594,https://twitter.com/kevi43215/statuses/1585261682636398594,https://twitter.com/kevi43215/statuses/1585261682636398594,kevi43215,"RT @nengTety_: Gubernur Jabar @ridwankamil Memanen Tanaman Sayur di Taman Belakang Gedung Sate,Salasa 25 Oktober 2022.
Hade auy,Memanfaatka…","Gubernur Jabar @ridwankamil Memanen Tanaman Sayur di Taman Belakang Gedung Sate,Salasa 25 Oktober 2022.
Hade auy,Memanfaatkan ruang untuk  hal yg bermanfaatbagi kesehatan dan keindahan
#pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #RelawanSahabatRK #SahabatRK #IndonesiaLestari https://t.co/7XDCT4tNL2",2022-10-26 09:26:52,Twitter for Android,0,1,in,,retweet,,0,0,nengTety_,1545618728234393600,1585192828250263553,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
131,1585261666731581440,https://twitter.com/kevi43215/statuses/1585261666731581440,https://twitter.com/kevi43215/statuses/1585261666731581440,kevi43215,RT @RKIJ_KabBogor: Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun…,Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun berada di kawasan metropolitan #2024RidwanKamilPresiden https://t.co/gIYfWSCDFu,2022-10-26 09:26:48,Twitter for Android,0,0,in,,retweet,,0,0,RKIJ_KabBogor,1574022665836568576,1585210259383422976,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
132,1585261603791941638,https://twitter.com/kevi43215/statuses/1585261603791941638,https://twitter.com/kevi43215/statuses/1585261603791941638,kevi43215,RT @AldiNeno: Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun berad…,Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun berada di kawasan metropilitan #2024RidwanKamilPresiden https://t.co/ezsQaN7LED,2022-10-26 09:26:33,Twitter for Android,0,14,in,,retweet,,0,0,AldiNeno,2314935228,1585137550863536128,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
133,1585261511655555074,https://twitter.com/kevi43215/statuses/1585261511655555074,https://twitter.com/kevi43215/statuses/1585261511655555074,kevi43215,RT @TubosAnnafe: Gubernur Jawa Barat @ridwankamil menyatakan suatu kebanggaan Kota Bandung dipilih menjadi tuan rumah pembentukan Forum Maj…,Gubernur Jawa Barat @ridwankamil menyatakan suatu kebanggaan Kota Bandung dipilih menjadi tuan rumah pembentukan Forum Majelis Permusyawaratan Rakyat Dunia. #2024RidwanKamilPresiden https://t.co/FEZafgiLrP,2022-10-26 09:26:11,Twitter for Android,0,1,in,,retweet,,0,0,TubosAnnafe,1359353802,1585179916815196160,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
134,1585261452465606656,https://twitter.com/kevi43215/statuses/1585261452465606656,https://twitter.com/kevi43215/statuses/1585261452465606656,kevi43215,"RT @Rc6969: Kegiatan Gubernur Jabar @ridwankamil Rabu 26 oktober 2022 : kunjungan ke kampung nila kab Ciamis. 
. 
#ridwankamil #jabarjuara…","Kegiatan Gubernur Jabar @ridwankamil Rabu 26 oktober 2022 : kunjungan ke kampung nila kab Ciamis. 
. 
#ridwankamil #jabarjuara #indonesiajuara #RekanRK #sarling #ciamis https://t.co/fn2WQydLrP",2022-10-26 09:25:57,Twitter for Android,0,1,in,,retweet,,0,0,Rc6969,1538397404151840769,1585215938802372608,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
