id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
1427,1605037196024885248,"https://twitter.com/adul_24/statuses/1605037196024885248","https://twitter.com/adul_24/statuses/1605037196024885248","adul_24","hidup ini harus selali indah #bersamajuara #ridwankamil https://t.co/I2K9g44S6y","hidup ini harus selali indah #bersamajuara #ridwankamil https://t.co/I2K9g44S6y","2022-12-19 22:07:42","Twitter Web App",0,0,"in","“...,hidup ini tidak hanya urusan perut dan ekonomi, tapi juga urusan budaya karena budaya itu juga menunjukkan siapa kita. Dengan agama hidup lebih terarah, dengan ilmu hidup lebih mudah, dan dengan budaya hidup lebih indah,” @ridwankamil  https://t.co/duhk6Rlh5K  #BersamaJuara","quote","AnzaApdhana1",607273088,1603938589389492224,"",0,0,632451249,"https://pbs.twimg.com/profile_images/505039337130450944/cn1s2ORK_normal.jpeg",116,310,219,"2012-07-10 18:34:25","apa pun itu tetap harus di jalanin :)","Duri, Riau","",
1428,1605035838978813954,"https://twitter.com/adul_24/statuses/1605035838978813954","https://twitter.com/adul_24/statuses/1605035838978813954","adul_24","keputusan yang tepat sekali #bersamajuara #ridwankamil https://t.co/SaGbgDc1Fn","keputusan yang tepat sekali #bersamajuara #ridwankamil https://t.co/SaGbgDc1Fn","2022-12-19 22:02:18","Twitter Web App",0,0,"in","Gubernur Jawa Barat @ridwankamil mendapat apresiasi dari Kemendikbudristek karena keputusannya menunda bantuan bangun masjid yang rencana akan dibangun di lahan SDN 1 Pondok Cina.  https://t.co/dGtlZZn5Jr  #BersamaJuara","quote","AnzaApdhana1",607273088,1603935917231976448,"",0,0,632451249,"https://pbs.twimg.com/profile_images/505039337130450944/cn1s2ORK_normal.jpeg",116,310,219,"2012-07-10 18:34:25","apa pun itu tetap harus di jalanin :)","Duri, Riau","",
1429,1605035645998895104,"https://twitter.com/adul_24/statuses/1605035645998895104","https://twitter.com/adul_24/statuses/1605035645998895104","adul_24","alhamdulillah bisa menginventarisir warisan2 budaya yang begitu adiluhung #bersamajuara #ridwankamil https://t.co/NHNGZgcSRz","alhamdulillah bisa menginventarisir warisan2 budaya yang begitu adiluhung #bersamajuara #ridwankamil https://t.co/NHNGZgcSRz","2022-12-19 22:01:32","Twitter Web App",0,0,"in","Sebanyak 19 produk budaya asal Jabar yang ditetapkan menjadi Warisan Budaya Takbenda  (WBTb) Tahun 2022. Gubernur Jabar Ridwan Kamil alias Emil menyatakan jumlah ini paling banyak dibandingkan provinsi lain. https://t.co/4bNgGFvtUD #BersamaJuara","quote","aQil_aRnot",1863041796,1603934854202417153,"",0,0,632451249,"https://pbs.twimg.com/profile_images/505039337130450944/cn1s2ORK_normal.jpeg",116,310,219,"2012-07-10 18:34:25","apa pun itu tetap harus di jalanin :)","Duri, Riau","",
1430,1605035316477571072,"https://twitter.com/adul_24/statuses/1605035316477571072","https://twitter.com/adul_24/statuses/1605035316477571072","adul_24","para penyandang disabilitas ini juga berhak mendapatkan kesempatan kerja yang sama #bersamajauara #ridwankamil https://t.co/eRK5DK1PQF","para penyandang disabilitas ini juga berhak mendapatkan kesempatan kerja yang sama #bersamajauara #ridwankamil https://t.co/eRK5DK1PQF","2022-12-19 22:00:14","Twitter Web App",0,0,"in","Gubernur Jawa Barat Ridwan Kamil mengingatkan tiap perusahaan di Jabar wajib menerima pekerja penyandang disabilitas. Upaya itu merupakan bagian dari aturan tentang Equal Employment Opportunity (EEO). https://t.co/TDLy8IHvhO  #BersamaJuara","quote","aQil_aRnot",1863041796,1603928320730882048,"",0,0,632451249,"https://pbs.twimg.com/profile_images/505039337130450944/cn1s2ORK_normal.jpeg",116,310,219,"2012-07-10 18:34:25","apa pun itu tetap harus di jalanin :)","Duri, Riau","",
1431,1605035034100236288,"https://twitter.com/adul_24/statuses/1605035034100236288","https://twitter.com/adul_24/statuses/1605035034100236288","adul_24","padahal itu duitnya orang #bersamajuara #ridwankamil https://t.co/a1qjm6MgvQ","padahal itu duitnya orang #bersamajuara #ridwankamil https://t.co/a1qjm6MgvQ","2022-12-19 21:59:06","Twitter Web App",0,0,"in","Gubernur Jawa Barat Ridwan Kamil mengatakan selama ini banyak masyarakat yang salah kaprah terkait dana Pemda yang parkir di bank.  Kang Emil menjelaskan Pemda bukan sengaja mengendap dana APBD di bank seperti yang biasa dikira masyarakat. https://t.co/GzNNq2jARw  #BersamaJuara","quote","aQil_aRnot",1863041796,1603927847542083584,"",0,0,632451249,"https://pbs.twimg.com/profile_images/505039337130450944/cn1s2ORK_normal.jpeg",116,310,219,"2012-07-10 18:34:25","apa pun itu tetap harus di jalanin :)","Duri, Riau","",
1432,1605033727616516096,"https://twitter.com/adul_24/statuses/1605033727616516096","https://twitter.com/adul_24/statuses/1605033727616516096","adul_24","angka yang sangat tinggi sekali #bersamajuara #ridwankamil https://t.co/aMXiMUhvN3","angka yang sangat tinggi sekali #bersamajuara #ridwankamil https://t.co/aMXiMUhvN3","2022-12-19 21:53:55","Twitter Web App",0,0,"in","""Di Jawa Barat, Ridwan Kamil paling tinggi karena memang Gubernur Jawa Barat. Angkanya hingga 29%, disusul AHY dan Erick Thohir,"" https://t.co/2N65OsYRWP. #BersamaJuara","quote","Sarahjosuaddic1",1962109344,1603924455587139584,"",0,0,632451249,"https://pbs.twimg.com/profile_images/505039337130450944/cn1s2ORK_normal.jpeg",116,310,219,"2012-07-10 18:34:25","apa pun itu tetap harus di jalanin :)","Duri, Riau","",
1433,1605033358928805888,"https://twitter.com/adul_24/statuses/1605033358928805888","https://twitter.com/adul_24/statuses/1605033358928805888","adul_24","pokoknya tunggu saja ya #bersamajuara #ridwankamil https://t.co/kkF5vhbWGW","pokoknya tunggu saja ya #bersamajuara #ridwankamil https://t.co/kkF5vhbWGW","2022-12-19 21:52:27","Twitter Web App",0,0,"in","Ketika Ridwan Kamil Respons Gabung Golkar: Please Jangan Tanya -- Bagi Ridwan Kamil apapun pilihan dan keputusannya nanti, semua akan indah pada waktunya. https://t.co/FzLEExMCz8  #BersamaJuara","quote","Sarahjosuaddic1",1962109344,1603922775848079360,"",0,0,632451249,"https://pbs.twimg.com/profile_images/505039337130450944/cn1s2ORK_normal.jpeg",116,310,219,"2012-07-10 18:34:25","apa pun itu tetap harus di jalanin :)","Duri, Riau","",
1434,1605033325629882369,"https://twitter.com/bpsdmjabar/statuses/1605033325629882369","https://twitter.com/bpsdmjabar/statuses/1605033325629882369","bpsdmjabar","Jangan ragu, bergabunglah!  Webinar “Pengembangan Kepribadian melalui Public Speaking dan Etika Komunikasi di Era Digital.” @ridwankamil @ruzhanul #RidwanKamil #bpsdmjabar https://t.co/Iyp7eoFWKY","Jangan ragu, bergabunglah!  Webinar “Pengembangan Kepribadian melalui Public Speaking dan Etika Komunikasi di Era Digital.” @ridwankamil @ruzhanul #RidwanKamil #bpsdmjabar https://t.co/Iyp7eoFWKY","2022-12-19 21:52:19","Twitter for Android",3,2,"in","","original","",0,0,"",0,0,2616595764,"https://pbs.twimg.com/profile_images/1093427111241474051/yekPv_6O_normal.jpg",3084,127,3421,"2014-07-10 23:28:00","Akun resmi Badan Pengembangan Sumber Daya Manusia Provinsi Jawa Barat","Jl.Kolonel Masturi No11 Cimahi","",
1435,1605032935689973760,"https://twitter.com/adul_24/statuses/1605032935689973760","https://twitter.com/adul_24/statuses/1605032935689973760","adul_24","Hadiah yang sangat bermanfaat sekali #bersamajuara #ridwankamil https://t.co/GEL5MqHevQ","Hadiah yang sangat bermanfaat sekali #bersamajuara #ridwankamil https://t.co/GEL5MqHevQ","2022-12-19 21:50:46","Twitter Web App",0,0,"in","Kabar buat warga Depok, Gubernur Jawa Barat Ridwan Kamil menyebutkan underpass Dewi Sartika bakal selesai pada akhir Desember 2022 ini.   Menurut Ridwan Kamil, underpass Dewi Sartika merupakan hadiah Pemprov Jawa Bawat untuk warga Depok. https://t.co/gq3qg2h6st  #BersamaJuara","quote","Sarahjosuaddic1",1962109344,1603921457876070401,"",0,0,632451249,"https://pbs.twimg.com/profile_images/505039337130450944/cn1s2ORK_normal.jpeg",116,310,219,"2012-07-10 18:34:25","apa pun itu tetap harus di jalanin :)","Duri, Riau","",
1436,1605029993414737921,"https://twitter.com/HoaksSaber/statuses/1605029993414737921","https://twitter.com/HoaksSaber/statuses/1605029993414737921","HoaksSaber","Sampurasun kawansaber, kawananti hoaks!!!  jangan sampai digunakan untuk menyebarkan berita hoaks.  #digitalsafety #literasidigital #jabarsaberhoaks #jabarhantamhoaks #diskominfojabar #ridwankamil #uuruzhanululum #pemkot_kominfo_tsm #BersamaKominfo https://t.co/uO5NhAXr9X","Sampurasun kawansaber, kawananti hoaks!!!  jangan sampai digunakan untuk menyebarkan berita hoaks.  #digitalsafety #literasidigital #jabarsaberhoaks #jabarhantamhoaks #diskominfojabar #ridwankamil #uuruzhanululum #pemkot_kominfo_tsm #BersamaKominfo https://t.co/uO5NhAXr9X","2022-12-19 21:39:05","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,1470650986150596609,"https://pbs.twimg.com/profile_images/1478625378742591490/pu2l1ObS_normal.jpg",122,12,4,"2021-12-14 02:05:10","","","",
1437,1605022615785328641,"https://twitter.com/jpnncom/statuses/1605022615785328641","https://twitter.com/jpnncom/statuses/1605022615785328641","jpnncom","#BeritaJabar Jabar Super Apps Siap Manjakan Warga Jawa Barat @ridwankamil  #ridwankamil  #jabarsuperapps https://t.co/iSorBBNPKg","#BeritaJabar Jabar Super Apps Siap Manjakan Warga Jawa Barat @ridwankamil  #ridwankamil  #jabarsuperapps https://t.co/iSorBBNPKg","2022-12-19 21:09:46","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,79130206,"https://pbs.twimg.com/profile_images/1523518470499205121/EJf01gIy_normal.jpg",895270,0,67657,"2009-10-02 04:23:26","Ada Cerita di Balik Berita Official Twitter https://t.co/M5aQFMVnan  Download Android & IOS: https://t.co/pVXPQwG55M Contact Us: info@jpnn.com","Indonesia",1,
1438,1605021924756959232,"https://twitter.com/bersamajuara/statuses/1605021924756959232","https://twitter.com/bersamajuara/statuses/1605021924756959232","bersamajuara","Hari Kesetiakawanan Sosial diperingati untuk meningkatkan nilai kesetiakawanan dan kebersamaan dalam bangsa.  Salah satunya dengan kebersamaan untuk membangun Jawa Barat melalui bayar Pajak Kendaraan Bermotor 😉  #BersamaJuara #RidwanKamil https://t.co/S6k4rxpjVC","Hari Kesetiakawanan Sosial diperingati untuk meningkatkan nilai kesetiakawanan dan kebersamaan dalam bangsa.  Salah satunya dengan kebersamaan untuk membangun Jawa Barat melalui bayar Pajak Kendaraan Bermotor 😉  #BersamaJuara #RidwanKamil https://t.co/S6k4rxpjVC","2022-12-19 21:07:01","Twitter Web App",3,2,"in","","original","",0,0,"",0,0,1588087958275383296,"https://pbs.twimg.com/profile_images/1591749126844452865/AyJcvHCM_normal.jpg",175,11,1088,"2022-11-03 04:37:40","naik motor sepanjang jalan kenangan","","",
1439,1605017038245830657,"https://twitter.com/satpolppjabar/statuses/1605017038245830657","https://twitter.com/satpolppjabar/statuses/1605017038245830657","satpolppjabar","Semangat pagi #wargijabar 💪😁 Hari ini kami bersama DWP unit Satpol PP Jabar melakukan senam sehat bersama di halaman depan Kantor Satpol PP Jabar.  @ridwankamil @ruzhanul @swangsaatmaja @ma_afriandi @humas_jabar @ditpolpp_linmas @dwpsatpolppjabar  #prajawibawa #ridwankamil https://t.co/oStCinoG4k","Semangat pagi #wargijabar 💪😁 Hari ini kami bersama DWP unit Satpol PP Jabar melakukan senam sehat bersama di halaman depan Kantor Satpol PP Jabar.  @ridwankamil @ruzhanul @swangsaatmaja @ma_afriandi @humas_jabar @ditpolpp_linmas @dwpsatpolppjabar  #prajawibawa #ridwankamil https://t.co/oStCinoG4k","2022-12-19 20:47:36","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1343354604,"https://pbs.twimg.com/profile_images/1252108711021207552/2gJw0x0F_normal.jpg",2033,146,810,"2013-04-10 22:41:40","Jabar Juara Lahir dan Batin  HOTLINE WA : 081222309591","Jl. Banda No. 28 Bandung","",
1440,1605015536525508608,"https://twitter.com/perekonomianjbr/statuses/1605015536525508608","https://twitter.com/perekonomianjbr/statuses/1605015536525508608","perekonomianjbr","Pada acara ini, TPID Provinsi Sumatera Utara menggali informasi terkait strategi yang dilakukan oleh TPID Provinsi Jawa Barat dalam pencapaian kinerja terbaik tahun 2021  #ridwankamil #perekonomianjabar #jabarjuara https://t.co/Aofj5rIBMl","Pada acara ini, TPID Provinsi Sumatera Utara menggali informasi terkait strategi yang dilakukan oleh TPID Provinsi Jawa Barat dalam pencapaian kinerja terbaik tahun 2021  #ridwankamil #perekonomianjabar #jabarjuara https://t.co/Aofj5rIBMl","2022-12-19 20:41:38","TweetDeck",1,0,"in","","original","",0,0,"",0,0,718001438907961344,"https://pbs.twimg.com/profile_images/1496663247805628418/GMQ8DoMM_normal.jpg",1024,112,984,"2016-04-07 05:04:17","Biro Perekonomian Setda Provinsi Jawa Barat    📧 biroperekonomian@jabarprov.go.id","Bandung","",
1441,1605015353511317504,"https://twitter.com/perekonomianjbr/statuses/1605015353511317504","https://twitter.com/perekonomianjbr/statuses/1605015353511317504","perekonomianjbr","Kepala Biro Perekonomian menerima kunjungan kerja Tim Pengendalian Inflasi Daerah (TPID) Provinsi Sumatera Utara pada Jumat, 16 Desember 2022 bertempat di Four Points Hotel Bandung.  #ridwankamil #jabarjuara #perekonomianjabar https://t.co/LULIuTPAok","Kepala Biro Perekonomian menerima kunjungan kerja Tim Pengendalian Inflasi Daerah (TPID) Provinsi Sumatera Utara pada Jumat, 16 Desember 2022 bertempat di Four Points Hotel Bandung.  #ridwankamil #jabarjuara #perekonomianjabar https://t.co/LULIuTPAok","2022-12-19 20:40:54","TweetDeck",0,0,"in","","original","",0,0,"",0,0,718001438907961344,"https://pbs.twimg.com/profile_images/1496663247805628418/GMQ8DoMM_normal.jpg",1024,112,984,"2016-04-07 05:04:17","Biro Perekonomian Setda Provinsi Jawa Barat    📧 biroperekonomian@jabarprov.go.id","Bandung","",
1442,1604990190728007681,"https://twitter.com/tribunnewswiki/statuses/1604990190728007681","https://twitter.com/tribunnewswiki/statuses/1604990190728007681","tribunnewswiki","Airlangga Sebut Ridwan Kamil Segera Resmi Jadi Kader Partai Golkar, Bakal Diusung KIB di Pilpres? #airlanggahartarto #ridwankamil #kader #partaigolkar #golkar #Pilpres2024 #beritaterkini https://t.co/aUp5kw8fB9","Airlangga Sebut Ridwan Kamil Segera Resmi Jadi Kader Partai Golkar, Bakal Diusung KIB di Pilpres? #airlanggahartarto #ridwankamil #kader #partaigolkar #golkar #Pilpres2024 #beritaterkini https://t.co/aUp5kw8fB9","2022-12-19 19:00:55","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,1115596135287025664,"https://pbs.twimg.com/profile_images/1127071639789694976/r2NDNtkP_normal.png",31655,65,733,"2019-04-09 08:43:40","Bagian dari laman @tribunnews Twitter resmi https://t.co/LzzttlxL5u. Youtube: https://t.co/eiuj2ZXv9L | IG : https://t.co/x1nlVj81nn | FB : https://t.co/UVE5aqDgqM","Indonesia","",
1443,1604989965544341504,"https://twitter.com/indagjabar/statuses/1604989965544341504","https://twitter.com/indagjabar/statuses/1604989965544341504","indagjabar","KEMASAN UNGGUL 🥰  Disperindag Jabar melalui UPTD Industri Pangan, Olahan dan Kemasan (IPOK) melaksanakan kegiatan Layanan Desain Kemasan Angkatan VIII di Clove Garden Hotel, Kabupaten Bandung.  #jawabarat #ridwankamil #jabarjuara #rumahkemasan #satpelkemasan #disperindagjabar https://t.co/1saSG8CROO","KEMASAN UNGGUL 🥰  Disperindag Jabar melalui UPTD Industri Pangan, Olahan dan Kemasan (IPOK) melaksanakan kegiatan Layanan Desain Kemasan Angkatan VIII di Clove Garden Hotel, Kabupaten Bandung.  #jawabarat #ridwankamil #jabarjuara #rumahkemasan #satpelkemasan #disperindagjabar https://t.co/1saSG8CROO","2022-12-19 19:00:01","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,1536545794295312385,"https://pbs.twimg.com/profile_images/1536554587439910912/l6YWK020_normal.jpg",1423,125,186,"2022-06-13 23:07:53","Akun Resmi  Dinas Perindustrian dan Perdagangan Provinsi Jawa Barat  Jl. Asia Afrika No.146 Kota Bandung  Telp : (022) 4230898  Fax : 4200331-4230929","West Java, Indonesia","",
1444,1604916085249441792,"https://twitter.com/Indogemilang/statuses/1604916085249441792","https://twitter.com/Indogemilang/statuses/1604916085249441792","Indogemilang","Ridwan Kamil Makin Lengket Sama golkar #airlanggahartarto #golkarindonesia #ridwankamil #capres2024 https://t.co/9fjiD07SGf","Ridwan Kamil Makin Lengket Sama golkar #airlanggahartarto #golkarindonesia #ridwankamil #capres2024 https://t.co/9fjiD07SGf","2022-12-19 14:06:27","Twitter for Android",6,0,"in","","original","",0,0,"",0,0,1594302808802881538,"https://pbs.twimg.com/profile_images/1594452154076786688/sAoES3A1_normal.jpg",28,61,50,"2022-11-20 07:13:16","","","",
1445,1604879055480029184,"https://twitter.com/AyaNayyaya/statuses/1604879055480029184","https://twitter.com/AyaNayyaya/statuses/1604879055480029184","AyaNayyaya","@ermaputri59 @DinePrila siap #bersamajuara #ridwankamil","@ermaputri59 @DinePrila siap #bersamajuara #ridwankamil","2022-12-19 11:39:18","Twitter Web App",0,0,"in","","reply","ermaputri59",1338007584,1604831649459736576,"",0,0,1104683646,"https://pbs.twimg.com/profile_images/1592402974097432576/-XVNXBoX_normal.jpg",842,385,103,"2013-01-19 16:23:45","►Play the moments ▌▌Pause the memories ■ Stop  the pain◄ Rewind the happiness","","",
1446,1604879005790138369,"https://twitter.com/AyaNayyaya/statuses/1604879005790138369","https://twitter.com/AyaNayyaya/statuses/1604879005790138369","AyaNayyaya","@DinePrila ga mikir aneh"", cuman waspada dan siaga khan juga salah bang #bersamajuara #ridwankamil","@DinePrila ga mikir aneh"", cuman waspada dan siaga khan juga salah bang #bersamajuara #ridwankamil","2022-12-19 11:39:06","Twitter Web App",0,0,"in","","reply","DinePrila",916120963,1604826045907365888,"",0,0,1104683646,"https://pbs.twimg.com/profile_images/1592402974097432576/-XVNXBoX_normal.jpg",842,385,103,"2013-01-19 16:23:45","►Play the moments ▌▌Pause the memories ■ Stop  the pain◄ Rewind the happiness","","",
1447,1604878899842015232,"https://twitter.com/AyaNayyaya/statuses/1604878899842015232","https://twitter.com/AyaNayyaya/statuses/1604878899842015232","AyaNayyaya","@ermaputri59 Semoga kita kuat melawan resesi #bersamajuara #ridwankamil","@ermaputri59 Semoga kita kuat melawan resesi #bersamajuara #ridwankamil","2022-12-19 11:38:41","Twitter Web App",0,0,"in","","reply","ermaputri59",1338007584,1604829708222619649,"",0,0,1104683646,"https://pbs.twimg.com/profile_images/1592402974097432576/-XVNXBoX_normal.jpg",842,385,103,"2013-01-19 16:23:45","►Play the moments ▌▌Pause the memories ■ Stop  the pain◄ Rewind the happiness","","",
1448,1604878741976780802,"https://twitter.com/AyaNayyaya/statuses/1604878741976780802","https://twitter.com/AyaNayyaya/statuses/1604878741976780802","AyaNayyaya","@ihdanziga @ah14142011 kita bersama bisa #bersamajuara #ridwankamil","@ihdanziga @ah14142011 kita bersama bisa #bersamajuara #ridwankamil","2022-12-19 11:38:03","Twitter Web App",0,0,"in","","reply","ihdanziga",3149579275,1604844266291081216,"",0,0,1104683646,"https://pbs.twimg.com/profile_images/1592402974097432576/-XVNXBoX_normal.jpg",842,385,103,"2013-01-19 16:23:45","►Play the moments ▌▌Pause the memories ■ Stop  the pain◄ Rewind the happiness","","",
1449,1604878695839469568,"https://twitter.com/AyaNayyaya/statuses/1604878695839469568","https://twitter.com/AyaNayyaya/statuses/1604878695839469568","AyaNayyaya","@ah14142011 Selalu bersama hadapi resesi dunia #bersamajuara #ridwankamil","@ah14142011 Selalu bersama hadapi resesi dunia #bersamajuara #ridwankamil","2022-12-19 11:37:52","Twitter Web App",0,0,"in","","reply","ah14142011",603443335,1604843223331262465,"",0,0,1104683646,"https://pbs.twimg.com/profile_images/1592402974097432576/-XVNXBoX_normal.jpg",842,385,103,"2013-01-19 16:23:45","►Play the moments ▌▌Pause the memories ■ Stop  the pain◄ Rewind the happiness","","",
1450,1604878599785697280,"https://twitter.com/AyaNayyaya/statuses/1604878599785697280","https://twitter.com/AyaNayyaya/statuses/1604878599785697280","AyaNayyaya","@_sokmen_ Indonesia kuat dan bisa menghadapi resesi #bersamajuara #ridwankamil","@_sokmen_ Indonesia kuat dan bisa menghadapi resesi #bersamajuara #ridwankamil","2022-12-19 11:37:30","Twitter Web App",0,0,"in","","reply","_sokmen_",608110232,1604858306815619074,"",0,0,1104683646,"https://pbs.twimg.com/profile_images/1592402974097432576/-XVNXBoX_normal.jpg",842,385,103,"2013-01-19 16:23:45","►Play the moments ▌▌Pause the memories ■ Stop  the pain◄ Rewind the happiness","","",
1451,1604878520156848129,"https://twitter.com/AyaNayyaya/statuses/1604878520156848129","https://twitter.com/AyaNayyaya/statuses/1604878520156848129","AyaNayyaya","@Adolfoj35H Semoga selalu siap dan siaga kita #bersamajuara #ridwankamil","@Adolfoj35H Semoga selalu siap dan siaga kita #bersamajuara #ridwankamil","2022-12-19 11:37:11","Twitter Web App",0,0,"in","","reply","Adolfoj35H",636998693,1604868132211785728,"",0,0,1104683646,"https://pbs.twimg.com/profile_images/1592402974097432576/-XVNXBoX_normal.jpg",842,385,103,"2013-01-19 16:23:45","►Play the moments ▌▌Pause the memories ■ Stop  the pain◄ Rewind the happiness","","",
1452,1604878278333935627,"https://twitter.com/InongMarina/statuses/1604878278333935627","https://twitter.com/InongMarina/statuses/1604878278333935627","InongMarina","@FittiBahansubu @IdnaAnggarani @imamloversmania @ridwankamil sangat bikin jantung mau copot #bersamajuara #ridwankamil","@FittiBahansubu @IdnaAnggarani @imamloversmania @ridwankamil sangat bikin jantung mau copot #bersamajuara #ridwankamil","2022-12-19 11:36:13","Twitter Web App",0,0,"in","","reply","FittiBahansubu",922918992,1604852455480918018,"",0,0,463350450,"https://pbs.twimg.com/profile_images/378800000168659329/90aede82e5cabc2d8a54e949ddc43d92_normal.jpeg",2259,281,265,"2012-01-13 19:49:41","All hope is gone Simple.","Indonesia","",
1453,1604878215071248390,"https://twitter.com/InongMarina/statuses/1604878215071248390","https://twitter.com/InongMarina/statuses/1604878215071248390","InongMarina","@imamloversmania @IdnaAnggarani @ridwankamil iyaa,., iya.., menang #bersamajuara #ridwankamil","@imamloversmania @IdnaAnggarani @ridwankamil iyaa,., iya.., menang #bersamajuara #ridwankamil","2022-12-19 11:35:58","Twitter Web App",0,0,"in","","reply","imamloversmania",2197853654,1604849724070461440,"",0,0,463350450,"https://pbs.twimg.com/profile_images/378800000168659329/90aede82e5cabc2d8a54e949ddc43d92_normal.jpeg",2259,281,265,"2012-01-13 19:49:41","All hope is gone Simple.","Indonesia","",
1454,1604878172675223558,"https://twitter.com/InongMarina/statuses/1604878172675223558","https://twitter.com/InongMarina/statuses/1604878172675223558","InongMarina","@IdnaAnggarani @imamloversmania @ridwankamil proses comeback nya Prancis juga mantul loh #bersamajuara #ridwankamil","@IdnaAnggarani @imamloversmania @ridwankamil proses comeback nya Prancis juga mantul loh #bersamajuara #ridwankamil","2022-12-19 11:35:48","Twitter Web App",0,0,"in","","reply","IdnaAnggarani",879167557,1604836381838438401,"",0,0,463350450,"https://pbs.twimg.com/profile_images/378800000168659329/90aede82e5cabc2d8a54e949ddc43d92_normal.jpeg",2259,281,265,"2012-01-13 19:49:41","All hope is gone Simple.","Indonesia","",
1455,1604878044459544576,"https://twitter.com/InongMarina/statuses/1604878044459544576","https://twitter.com/InongMarina/statuses/1604878044459544576","InongMarina","@FittiBahansubu @BetraPratama @imamloversmania @ridwankamil juara karena kualitas dan semangat #bersamajuara #ridwankamil","@FittiBahansubu @BetraPratama @imamloversmania @ridwankamil juara karena kualitas dan semangat #bersamajuara #ridwankamil","2022-12-19 11:35:17","Twitter Web App",0,0,"in","","reply","FittiBahansubu",922918992,1604851326504275972,"",0,0,463350450,"https://pbs.twimg.com/profile_images/378800000168659329/90aede82e5cabc2d8a54e949ddc43d92_normal.jpeg",2259,281,265,"2012-01-13 19:49:41","All hope is gone Simple.","Indonesia","",
1456,1604877946581266440,"https://twitter.com/InongMarina/statuses/1604877946581266440","https://twitter.com/InongMarina/statuses/1604877946581266440","InongMarina","@imamloversmania @BetraPratama @ridwankamil Selamat pendukung Argentina #bersamajuara #ridwankamil","@imamloversmania @BetraPratama @ridwankamil Selamat pendukung Argentina #bersamajuara #ridwankamil","2022-12-19 11:34:54","Twitter Web App",0,0,"in","","reply","imamloversmania",2197853654,1604849882262818816,"",0,0,463350450,"https://pbs.twimg.com/profile_images/378800000168659329/90aede82e5cabc2d8a54e949ddc43d92_normal.jpeg",2259,281,265,"2012-01-13 19:49:41","All hope is gone Simple.","Indonesia","",
1457,1604877863743655936,"https://twitter.com/InongMarina/statuses/1604877863743655936","https://twitter.com/InongMarina/statuses/1604877863743655936","InongMarina","@BetraPratama @imamloversmania @ridwankamil tebakanku, prancis kalah #bersamajuara #ridwankamil","@BetraPratama @imamloversmania @ridwankamil tebakanku, prancis kalah #bersamajuara #ridwankamil","2022-12-19 11:34:34","Twitter Web App",0,0,"in","","reply","BetraPratama",1070448834,1604763464681283585,"",0,0,463350450,"https://pbs.twimg.com/profile_images/378800000168659329/90aede82e5cabc2d8a54e949ddc43d92_normal.jpeg",2259,281,265,"2012-01-13 19:49:41","All hope is gone Simple.","Indonesia","",
1458,1604877515402620931,"https://twitter.com/InongMarina/statuses/1604877515402620931","https://twitter.com/InongMarina/statuses/1604877515402620931","InongMarina","@IdnaAnggarani @Aleynanugraha @ayuheniprasasti @imamloversmania @ridwankamil paling menang, juara  #bersamajuara #ridwankamil","@IdnaAnggarani @Aleynanugraha @ayuheniprasasti @imamloversmania @ridwankamil paling menang, juara  #bersamajuara #ridwankamil","2022-12-19 11:33:11","Twitter Web App",0,0,"in","","reply","IdnaAnggarani",879167557,1604838225620918272,"",0,0,463350450,"https://pbs.twimg.com/profile_images/378800000168659329/90aede82e5cabc2d8a54e949ddc43d92_normal.jpeg",2259,281,265,"2012-01-13 19:49:41","All hope is gone Simple.","Indonesia","",
1459,1604877457538002950,"https://twitter.com/InongMarina/statuses/1604877457538002950","https://twitter.com/InongMarina/statuses/1604877457538002950","InongMarina","@BetraPratama @ayuheniprasasti @imamloversmania @ridwankamil betul banget #bersamajuara #ridwankamil","@BetraPratama @ayuheniprasasti @imamloversmania @ridwankamil betul banget #bersamajuara #ridwankamil","2022-12-19 11:32:57","Twitter Web App",0,0,"in","","reply","BetraPratama",1070448834,1604763603630166016,"",0,0,463350450,"https://pbs.twimg.com/profile_images/378800000168659329/90aede82e5cabc2d8a54e949ddc43d92_normal.jpeg",2259,281,265,"2012-01-13 19:49:41","All hope is gone Simple.","Indonesia","",
